have,erfmeier sboth CSPs : Herb layer composition and @QUALITY$ in the central plot of the CSPs We performed an extensive @ENVIRONMENT$ survey of the central plots of each CSP in GNNR in 2008 .
NA,"-- - 6 digit @MATTER$ tags starting with 3 were also used for woody debris items CSP metal tag number ( trees , @ENVIRONMENT$ debris ) ( TagMBa original ) , dimensionless TagMBa original CSP tree individuals were marked mostly with metal tags but also additional tags were used ."
have,"Helper ( sample_num ) , dimensionless sample_num Helper column to understand other columns in this data set ( sample_num : field name of the sample ) Helper column to understand other columns in this data set Helper Helper column to understand other columns in this data set field name of the sample Soil depth ( depth_lb ) , cm depth_lb @QUALITY$ as opposed to @ENVIRONMENT$ , where each horizon could be of different depth ."
NA,"Indicators : Access to clean fuels and technologies for cooking , Access to electricity , Adjusted net savings , Adjusted savings , Agricultural land , Agricultural methane emissions , Agricultural nitrous oxide emissions , Annual freshwater withdrawals , Aquaculture production , Arable land , Average precipitation in depth , Bird species , CO2 emissions , CO2 emissions from electricity and heat production , CO2 emissions from gaseous fuel consumption , CO2 emissions from liquid fuel consumption , CO2 emissions from manufacturing industries and construction , CO2 emissions from other sectors , CO2 emissions from residential buildings and commercial and public services , CO2 emissions from solid fuel consumption , CO2 emissions from transport , CO2 intensity , Capture fisheries production , Coal rents , Disaster risk reduction progress score , Droughts , Electricity production from oil , Electricity production from renewable sources , Energy intensity level of primary energy , Energy related methane emissions , Fish species , Forest area , Forest rents , GHG net emissions/removals by LUCF , HFC gas emissions , Land area , Land area where elevation is below 5 meters , Mammal species , Marine protected areas , Methane emissions , Methane emissions in energy sector , Mineral rents , Mortality rate attributed to household and ambient air pollution , Mortality rate attributed to unintentional poisoning , Mortality rate attributed to unsafe water , Natural gas rents , Nitrous oxide emissions , Nitrous oxide emissions in energy sector , Oil rents , Other greenhouse gas emissions , PFC gas emissions , PM2.5 air pollution , People practicing open defecation , People using at least basic drinking water services , People using at least basic sanitation services , People using safely managed drinking water services , People using safely managed sanitation services , People with basic handwashing facilities including soap and water , @ORGANISM$ , Population living in @ENVIRONMENT$ where elevation is below 5 meters , Population living in slums , Renewable electricity output , Renewable energy consumption , Renewable internal freshwater resources , Renewable internal freshwater resources per capita , Rural land area , Rural land area where elevation is below 5 meters , Rural population living in areas where elevation is below 5 meters , SF6 gas emissions , Surface area , Terrestrial and marine protected areas , Terrestrial protected areas , Total fisheries production , Total greenhouse gas emissions , Total natural resources rents , Urban land area , Urban land area where elevation is below 5 meters , Urban population living in areas where elevation is below 5 meters , Water productivity Methodology - Registry Source : Last updated at : ######## License - Creative Commons Attribution International CC-BY environment_indicators_for_india_1 country_name Country Name string # string country_name country_iso3 Country ISO3 string # string country_iso3 year Year gyear # gYear year indicator_name Indicator Name string # string indicator_name indicator_code Indicator Code string # string indicator_code value Value number # decimal value data/environment_indicators_for_india_1.csv csv original/environment-indicators-for-india-1.csv original/environment-indicators-for-india-1.csv csv text/csv 375066 environment hxl indicators india"
have,"( depth_lb : depth ( lower boundary ) of the sample ) dimensionless real Soil depth Incremental soil depth as opposed to @ENVIRONMENT$ , where each horizon could be of different @QUALITY$ ."
NA,"Ways to quantify @PHENOMENA$ : rainfall amount open field ( collecting bottle ) mmmeasured by a rainfall collecting bottle ; rainfall amount open @ENVIRONMENT$ ( vaisala ) mmmeasured by the vaisala sensor -- - average rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - peak rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - average of the five highest five minute intensities open field ( vaisala ) measured by the vaisala sensor -- - rainfall amount ( tipping-bucket ) mmmeasured by the tipping-bucket rain gauge -- - average rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge -- - peak rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge average rainfall intensity open field ( vaisala ) mm/h -- average rainfall intensity ( vaisala ) -- measured by the vaisala sensor Precipitation ( peak_v ) , millimeter per hour peak_v Precipitation measured at the climate station or locally within sites ."
NA,"Mind that the azimuth may have to be corrected given the date and @LOCATION$ , since it depends on the magnetic field of the @ENVIRONMENT$ ."
NA,"We demonstrate that I. noli- tangere and I. textori share the same pollination niche ( i.e. , @PHENOMENA$ season , pollinator fauna , and position of pollen on the @ORGANISM$ s body ) ."
NA,"Given the recent interest in cellulosic @MATTER$ , understanding how large-scale and rapid plant biomass degradation occurs in a highly evolved @ORGANISM$ herbivore is of particular relevance for bioenergy ."
NA,Forward projections of biodiversity using an intermediate Intergovernmental Panel for Climate Change ( IPCC ) temperature scenario predicted that projected ocean warming and changes in @ENVIRONMENT$ until 2050 may have moderate effects on the spatial patterns of @QUALITY$ .
NA,"-- - 6 digit metal tags starting with 3 were also used for woody debris items -- the reference file linking @MATTER$ tags to @ORGANISM$ individual tags is called `` Tree stem reference list for the Comparative Study Sites ( CSPs ) ) ( TagAFCW : Silver ID given by Anja , can be given to a woody debris item or to a standing dead tree or snagCSP metal tag number ( trees , woody debris ) ; Datagroup description : CSP metal tag number ( trees , woody debris ) ; Datagroup description : CSP tree individuals were marked mostly with metal tags but also additional tags were used ."
NA,"Biodiversity and environmental favorability may enhance the @QUALITY$ of smallholder fallows to simultaneously provide multiple @ENVIRONMENT$ services , yet their effects are likely to vary with fallow management ."
NA,"For instance , @PHENOMENA$ by earthworms , a below-ground invertebrate @ENVIRONMENT$ engineer , in previously earthworm-free ecosystems alters the physico-chemical characteristics of the soil ."
NA,"Scientific plant species name ( species ) , dimensionless species The scientific species fullnames are based on the `` Flora of @LOCATION$ China identified by Teng Fang and verified by Helge Bruelheide ( @ORGANISM$ ) and Alexandra Erfmeier ( herbs ) ."
NA,Other urban_park_ranger_animal_condition_response_1 date_and_time_of_initial_call Date and Time of initial call datetime # dateTime date_and_time_of_initial_call date_and_time_of_ranger_response Date and time of Ranger response datetime # dateTime date_and_time_of_ranger_response borough Borough string # string borough property Property string # string property location Location string # string location species_description Species Description string # string species_description call_source Call Source string # string call_source species_status Species Status string # string species_status animal_condition Animal Condition string # string animal_condition duration_of_response Duration of Response number # decimal duration_of_response age Age string # string age animal_class Animal Class string # string animal_class 311sr_number 311SR Number string # string 311sr_number final_ranger_action Final Ranger Action string # string final_ranger_action of_animals # of Animals integer # integer of_animals pep_response PEP Response boolean # boolean pep_response animal_monitored Animal Monitored boolean # boolean animal_monitored rehabilitator Rehabilitator string # string rehabilitator hours_spent_monitoring Hours spent monitoring number # decimal hours_spent_monitoring police_response Police Response boolean # boolean police_response esu_response ESU Response boolean # boolean esu_response acc_intake_number ACC Intake Number string # string acc_intake_number data/urban_park_ranger_animal_condition_response_1.csv csv original/urban-park-ranger-animal-condition-response-1.csv original/urban-park-ranger-animal-condition-response-1.csv csv text/csv 97827 animal rescue wildlife raccoon deer bird hawk @ORGANISM$ rooster dog cat squirrel urban park ranger @ENVIRONMENT$
